review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
b192d16b9c49cb52d1bb00b267f9c989,17a0d6c98b2dc14bfc378f1ebe19b11b,5,,,2018-04-04 00:00:00,2018-04-12 14:52:10
e6f96878b91abe00b64955d61141781e,b467baaa7d5fb3f77eed1cda6438100e,3,,"Pedi 2 unidades e só recebi 1. Paguei por 2 unidades. Quando vou receber a 2? Aguardo resposta. Recebi 1 unidade no dia 11/1;
.
",2018-01-12 00:00:00,2018-01-15 16:01:12
67af44b161522b230b72403e9f1d09bd,cefeab80d083e2aa4a0a526027bec9a6,5,,,2018-04-24 00:00:00,2018-04-25 11:08:27
c509ba9cdc3a1e2f3d963baa031d93fe,6553bc307b0ce8eded2609f0008ae2bd,4,,,2018-06-14 00:00:00,2018-06-15 04:08:01
3727d0f66672933bb3b4398a3dcdb9e1,7029824369e12a2c4102565ad3f2bd50,5,,,2017-11-01 00:00:00,2017-11-02 01:11:40
3cd484f849644e2f736c8fc067bc4d59,60d98124c3228470422ecadff6550e3c,5,,,2018-01-06 00:00:00,2018-01-11 23:33:21
b24c511dbe3c9594a341390d4da37e51,499f4d2d2bf250a1bb18ca1feab13262,3,,,2017-12-12 00:00:00,2017-12-14 22:26:56
7833680b3f3a6cf2ee4f1af86f57ebc4,efff0f02714bda94c05b552d6603f6f9,5,,Ótimo,2018-02-10 00:00:00,2018-02-11 01:20:18
896868ccab0573ea9bebcb28a306788f,adb5229ba2403ffab5e2b7cd6e33459e,1,,,2017-07-08 00:00:00,2017-07-08 11:07:43
ca2453e62313bd4154d613e10476844a,204e562a760b68ad78d5032698bf6840,5,,CHEGOU BEM ANTES DO PRAZO. BOM PRODUTO,2017-06-27 00:00:00,2017-06-28 10:18:23
3a5a10d592a6e639cdb9330c9e6d2a87,5290c34bd38a8a095b885f13958db1e1,3,3,,2018-08-18 00:00:00,2018-08-21 00:47:13
dbaf79bb8eb1e3ac3bea731852711820,ed9ddf13b205161d8ca32de15a50a5c7,5,,,2017-12-20 00:00:00,2017-12-25 23:04:55
c1a2867f9c62905fdc7ff5d7ce7d12e0,640ca05ba049e9ed749671747bf9de74,5,,Lindo amei tudo certo chegou no prazo de entrega amei o quadro muito lindo recomendo ,2017-04-19 00:00:00,2017-04-24 13:25:04
c9b660735e89fee3ad4cb8827de985b1,049ac54eda25ad838a76c65dcfd27c9a,5,,,2018-08-18 00:00:00,2018-08-21 11:10:57
e3b601320b0f2e77222839ba8d7acfe2,94e43121a0232434f1ee7c1888f2cce5,5,,,2017-03-14 00:00:00,2017-03-15 11:52:41
c057776ef72b6bf01392eeb8b4425a00,b4d85d4356b0ece0e421f5c58d757107,2,,"Recebi um email relatando que o produto teria sido extraviado e fiz o cancelamento pois era a bolsa de um bebê 
Comprei outra e agora recebi a que comprei com vcs agora estou com duas mercadorias",2018-01-11 00:00:00,2018-01-11 15:54:38
fe450c8880583efbf19210a31fe5d3e4,3cab5c70f370e7fa810658c551f8e2ce,4,,,2017-04-04 00:00:00,2017-04-06 16:48:12
c9d6b4ca4ab16ca35058fb39a6d492d6,b081a26ca9566254713995a623e0941e,5,,,2018-08-17 00:00:00,2018-08-20 11:02:24
a05fd0c894da95d7570318fd555f2496,2e3258f81be08e497abb202cef0c0303,4,,Não consigo opinar pois produto ainda não instalado,2018-03-13 00:00:00,2018-03-16 00:30:55
3143e63b3c7e660ed8de2a0218562b4e,3010db5aa9feaeb7bf56382abccca96f,5,,,2018-04-26 00:00:00,2018-04-27 16:33:04
48e163e646da8c8762f088a11068e151,3fa59277573f0fe06ece044ebec2eb02,5,,,2018-01-23 00:00:00,2018-01-23 22:51:03
f976c31d48dab4ecbc7c775bd95728a3,129c58b77c85a73933e98de57c705559,5,,Muito bom! ,2017-11-15 00:00:00,2017-11-18 00:07:11
aba0d47e312d35508e1e52d882f31049,592791e8c354caec0617c0ac1a9fd2e8,5,,,2017-12-22 00:00:00,2017-12-22 20:59:54
7b4a8cb23e1bd862d25196aed1bd98e0,688e3c66bdfcae1321349fd70627b84c,4,,,2017-06-30 00:00:00,2017-07-03 12:42:16
ecfbf704562a8043c8298864c0bd7587,3c4bb13fb00d3bc789b3dca0789480a5,5,,10,2018-04-19 00:00:00,2018-04-23 01:44:19
8f46c2054281531c1251d5639a8cbbdc,38d267f455de107fb8f352cf99d2042e,4,,Atendimento de boa qualidade.,2017-03-10 00:00:00,2017-03-11 19:10:39
94af75fbd4844dcaf29e2c3008d6c735,64b644100b812930de2286f0b999ece7,5,Lindas!!! ,Amei! A luminária é linda e enorme... Apaixonada ,2018-04-28 00:00:00,2018-04-28 22:47:10
5b3ebd7bf30ecc28d463b31631e56eac,3bb7e15f832b43684ecf3640069145d2,5,10,,2018-06-07 00:00:00,2018-06-08 01:45:32
3e73551fbcd91f7cc5bc1eb8402a3c87,a48b334c5fecb11f072a3a98ae5d200f,3,,,2018-01-11 00:00:00,2018-01-12 02:07:02
558305b78205a8778f15427976d4a7dd,23e7b127e0b192c6d4d455425d54d44e,5,,,2017-11-15 00:00:00,2017-11-23 11:35:58
dab70a34dc291da15a7536509f24c1a5,9941c14602ccbe66611b6a4b8fe01d99,4,Recomendo,Super Recomendo,2018-05-12 00:00:00,2018-05-14 11:29:59
c285512bf629740dbbb29fe26850bd25,e31ea4183de6b416446423888f5dc3d8,5,,,2018-05-18 00:00:00,2018-05-20 23:12:44
b03fd3d50612e8ac31f1166e70d7c349,ea5a4621227b0158f41da12e948e6267,5,,MATERIAL DE ÓTIMA QUALIDADE,2018-01-16 00:00:00,2018-01-16 18:30:03
aeb0ebdd1d76a6ad17ebd2886820afc1,177777137ce0af9e9cd2cff572728cca,1,,Me entregaram FALTANDO um vidro de perfume,2018-03-01 00:00:00,2018-03-02 11:03:47
75edb5d992dbea6db66353471144b0f6,a4f4f63d38c826451e0f6482ed4b59d3,4,,,2017-09-06 00:00:00,2017-09-07 13:19:48
99eadc591a8891e0ec5b79ac8a476f93,366446679f4ddbffb2d8934f1abef1f8,5,,recebi no prazo e recomendo muito bom ,2018-05-01 00:00:00,2018-05-06 20:02:33
d3bb1f0f5352283720eef94e9c7f02ad,d142e450e61b3eabff86c13e6a89a720,5,,Obrigada chegou corretamente.,2017-09-19 00:00:00,2017-09-20 10:36:37
82a5680f257f7cf41191e6248115be61,c039d465e2d9486915f6356a2660e66f,5,,,2017-11-08 00:00:00,2017-11-13 09:23:17
93dfdec4d64a188b5e64aa5ecfc3b22d,72c3f657842e35f5d5279cc0fd06826b,5,,,2017-09-12 00:00:00,2017-09-13 14:51:01
28dc61030c79a15ee9baaaabe2f51ae5,6cee580f42792d77f81c03cf6aa73423,5,,,2017-05-19 00:00:00,2017-05-22 12:41:46
b7cb211c2710831d807e385542394418,6305aec3fc288054e3c30457795f98a8,5,,,2017-10-18 00:00:00,2017-10-20 22:36:59
fd605bc9538a2d5a4fcf5198d003aea3,539dddb1ac06e5b2d492d27c95d05504,5,,,2018-02-28 00:00:00,2018-03-03 09:04:56
0406cfcc77f9f58c9bbb3981fc98b2d4,e35cd7f16895b57bcfa47358049adb16,5,,"O produto chegou na metade do prazo, em bom estado.",2017-09-21 00:00:00,2017-09-23 02:27:00
9fe347507e7601e22cc0e4348f54a556,4cc22fa6b7267027aac4151271636112,5,Excelente loja e produto ,"Facilidade de compra no site e entrega rápida, produto atende as espectativas. Recomendo 
",2018-08-25 00:00:00,2018-08-25 13:29:03
1a6fc743f7685f4a09faeb287971bb0e,ad47c55e7dc71d935ccff9650ff1beb6,4,,,2017-10-29 00:00:00,2017-10-31 18:05:45
eaecb9595096ca4462344305675a9a2c,aac88c8074f903c76fc8616b924ab3e4,3,,,2018-08-16 00:00:00,2018-08-16 11:34:36
9fa982139942d4a241ab8e0e832ff270,9cd721f408e8bf94b981ebe34f7007c4,3,,,2018-08-02 00:00:00,2018-08-02 20:44:58
2ab115bf611e323b0564aa448853f41f,6db73c4db61f029be8214914360f51e1,5,,...,2018-03-16 00:00:00,2018-03-17 01:07:46
b983079b8107c89a10f9a7c373d24c73,4d5cefeb0501de96acd522c3742d3d04,5,Òtimo,"Sempre compro nas lannister e não tenho nada a reclamar,tudo perfeito.",2018-08-30 00:00:00,2018-08-31 11:45:34
161599190455cba07885b8354ff07fde,2cfc25c768542047dde9549da3f65fa8,3,,"A loja me enviou a película azul e eu tinha adquirido a transparente. portanto não vou usar.
",2018-01-18 00:00:00,2018-01-19 05:05:57
7c774d4caf9b1169793c48240eee3fae,2e266d1d2bf4cdf6d74ee51b92bab016,5,,ENTREGA SUPER RÁPIDA. PARABÉNS A LOJA E OS CORREIOS.,2018-03-22 00:00:00,2018-03-23 01:13:16
78514277e1c3e93337b3c5f11b2fb9a3,ef14069256aa13ccc53f945fd0aa70ff,5,,,2018-08-22 00:00:00,2018-08-25 18:17:19
89d30c87450c56039355323570c29a99,9c90fbe071e26ccef32878449010af00,4,,,2018-03-01 00:00:00,2018-03-02 10:59:03
499e6424826bcf3b2acb7cbeabc24529,5fdfdf9c7e10eb512c9ba20fdf28e632,1,,"Comprei um BALANÇO INFANTIL, e me entregaram 06 xícaras de café azul marinho, com pires, sem valor comercial algum. Como não sabia do erro a embalagem foi aberta.",2018-01-28 00:00:00,2018-01-31 13:39:01
a4ee05819ee4e1f2038bc6205c9b7499,b5e8d13478ad66ec57d480c9e00abb39,1,,,2017-03-14 00:00:00,2017-08-18 18:36:51
afa4acd2e3fcd44d8a86624b86adccf4,cb5664b27c8e72cd9197d6cd259a0946,5,,,2018-04-06 00:00:00,2018-04-06 12:17:50
5cc5bc8bd07f30ac9c4e0902ab8e1f3b,9270e213f22a5c0c65322feea6979af1,4,,,2018-08-24 00:00:00,2018-08-27 11:56:04
1b65a852522267e61f9457a77c861ca3,95fd02c37f493e9525e3d3c1ed54653a,3,,,2018-03-02 00:00:00,2018-03-05 14:23:08
355977d5ce8888845907ccc87f785183,dce5adb99dbd09afb1a7b9a402df9f98,1,,Não telefonou nem mandou email pra informa o q está a acontecendo. Com a entrega uma bosta essa empresa devia fechar de tão ruim q e o atendimento ,2018-04-21 00:00:00,2018-04-21 12:25:19
d6a49b0311ef42bfb270861035964fcf,fb1d06cccaa9f157355d83d52634c957,2,,,2018-03-28 00:00:00,2018-03-29 14:36:47
15c9136f43468a8428316d9871eaf14d,26a887fe1515ba3501b5154e443ca899,4,,,2017-06-06 00:00:00,2017-06-06 23:02:21
dec34e85d1cc8f63e132f6bfe7734114,a9b40a5190a294e3d8f733c1caf32934,5,,,2018-03-06 00:00:00,2018-03-07 13:30:06
989b3bb8eda22c1a26ff318e0ed0e853,351c9272da4d3af9d74d3b30ee84cdde,1,,"Comprei um quite de tesouras fio navalha, mas não recebi o modelo que foi escolhido pelo site",2018-03-01 00:00:00,2018-03-02 22:33:10
fc0977fae7de8b2aa404977763d0f1dc,17a99f37c9e5cdf9e15df2b7d7e4df3a,4,,,2017-10-10 00:00:00,2017-10-11 13:52:15
47d67b33cbf80efd31bbef5638baccd5,33d14124f0c894a2390998ae1015abf7,5,,,2018-08-08 00:00:00,2018-08-11 00:11:41
00f4e871aa4c212a739df433c74353f9,035a721e5bfc1bc3f4e1ba0d7923cc84,5,Excelente!!,Produto chegou antes do prazo e era exatamente o que eu estava procurando,2018-08-15 00:00:00,2018-08-16 00:01:58
c940e3e726d0ccbab9aeedf5dcfc3188,db582aca3fc2d44e76fa63eb576032c5,5,,"Produto chegou bem antes do prazo e é exatamente igual ao anuncio. A pelicula de vidro não é das mais resistentes, mas atende ao usuário cuidadoso.",2017-05-13 00:00:00,2017-05-15 16:35:54
c25806826e7dea28ff0a50b2a72603df,e3410c1b2ebfc0e23849d9fd01056878,3,,,2018-05-10 00:00:00,2018-05-11 01:25:22
e5f3262ed713a85b712280747e6934f3,3e6c77a5839517805ed2f8f80e7d9054,3,,,2018-06-09 00:00:00,2018-06-11 20:08:19
bba830119544f94af08f39698c873a4e,2fac55edfd9754d1a0e7ecc67d48d08d,5,,,2018-06-27 00:00:00,2018-06-27 18:33:50
2f9062f4763e12d65c79275852314b13,bfa7102f2f9eb8afc761f1eedb37c744,5,,,2017-04-04 00:00:00,2017-04-07 20:29:14
0ebd1b48053c6ec0a045ff0a38f51b29,b031da90f1946edd12ee2587d53c667d,5,,,2017-10-03 00:00:00,2017-10-07 17:29:50
7652a9854c1534f516bdc17387cb4503,5e5fed142a552be6d6f1e04a800446d6,1,,,2018-03-15 00:00:00,2018-03-16 03:08:59
1fa2fd9ad2400f8eff1695e3f5775529,fea563d194760a0737be8bff36ca8c40,5,,,2017-06-22 00:00:00,2017-06-22 23:23:47
7d535c2ab764e5df6e4062d3d431ac1a,0cc4a0e7b03976348e97bf0721a96376,5,,,2017-12-23 00:00:00,2018-01-02 15:02:16
16b2d15604cf414f463ac1558d48423f,2ab55ce9d54cd19626cf1540d2e6cadb,5,Excelente ,Produto ótimo só que a parte de colocar a CNH tinha que ser maior um pouquinho pra que seja colocada com o plástico que vem acompanhado nela tirando isso daí o resto tudo ok e obrigada! ,2018-05-19 00:00:00,2018-05-20 23:34:58
02b9b8cc33c34bff39300ab85cd9bea4,4ed72b48d55c5cb2ad3a63f2b96dca12,5,,,2017-12-10 00:00:00,2017-12-11 03:43:02
2f0e008db6ef6c2a7cb3773d992cc30f,2b20baf94a095e002981091891209751,4,,,2017-06-07 00:00:00,2017-06-10 00:50:35
47919051ae42159a6fdb42c3b47c9d22,ee4400c5937463920eed95003b8fd459,3,,,2017-12-15 00:00:00,2017-12-15 10:51:56
0467560f511c516ddaa54a60edb0c291,55b2e390d5d80ada31ad1b795ebeb087,5,,,2017-02-09 00:00:00,2017-02-14 15:58:44
f0f0e4b014b947280709107cd4785ab8,04d49c33fa60bbc46ab8514d0811d0e3,5,Surpreendente,"A qualidade do cubo pelo preço me impressionou, recomendo muito",2018-05-18 00:00:00,2018-05-20 15:24:25
9827b9550294d4cf18196f7dcb5a6662,60e3a3852eb45dfe8e9cce6c97c1a1b1,1,,O produto deveria ter sido entregue até 21/3 não chegou. Hj é dia 23/3 e até agora não tenho previsão alguma de entrega. Quero retorno sobre como ficará a situação!!!,2018-03-23 00:00:00,2018-03-23 17:36:58
be62e874f83c741cd16409d87a2ebfd4,09bcbc199f0fa4268cc0122304696ea4,5,,,2017-12-20 00:00:00,2017-12-25 12:44:46
9880fb660018c77ef8076e558eeb49a0,e3ad77f2683cf57ced740ece64eea3b7,2,,,2017-08-06 00:00:00,2017-08-09 00:31:37
c0241e8b8b0e214c575b09aef28d6db6,793a1da0431a53a517bf77cc596a9d7b,3,,,2017-04-20 00:00:00,2017-04-21 08:23:43
7c2efc1a6e4c2b9622f37c36e26ec199,51c68b0aedaa22a0b426f5635ac439b1,4,,,2017-06-04 00:00:00,2017-06-08 01:50:20
b257bbaf49c88c1a2ca2e385ea42c51e,584c738e16c8bf7f525160ad449e103a,5,,,2018-01-06 00:00:00,2018-01-08 11:53:16
ef0351ca715812159f7f5dc8528d9027,2bf01051ff9e5195111fd7ffaf865240,5,Tudo certo ,Tudo certo ,2018-07-29 00:00:00,2018-08-01 01:10:24
35f16b599189f82495bdd35068863945,c9850ddef84ecbf5cbe2c3f4aef7ab6b,5,,,2018-01-20 00:00:00,2018-01-21 13:32:38
0838bda52a94693faae3716b36976e73,456ed1919e7baeb18f95d9c1ab8d2cca,3,,"O Kit comprado era composto por 7 peças, mas apenas 6 foram entregues",2018-04-11 00:00:00,2018-04-12 22:28:03
e685315e0fe2da4ab49baf5f0c3a812c,0c505e1ce394e4cd4ccaedf5fcdbc9b0,5,,otima entrega ,2018-08-02 00:00:00,2018-08-06 00:27:20
1b45db4cfd863c10fb4e7a0fd0d46177,291036f4304c5fb0dc3965044f4a4605,5,Adorei ,"Tudo certo, bem embalado, chapéu lindo! ",2018-08-21 00:00:00,2018-08-23 21:15:24
fe8625ce4cc9d99bb25f9a1cab937edc,e8ab363cd45a4e68e65455199d62b45a,5,,Produto recebido antes do previsto e exatamente conforme o adquirido. ,2017-12-29 00:00:00,2017-12-29 20:44:34
960f5f5e8c385403b3e5bff2a13a0b4c,5f98eca70415773e1187c9309b38acda,5,Excelente,,2018-08-15 00:00:00,2018-08-24 04:34:19
4df83ed075455ddfd0427d42077f8ed6,7b6d60ef9f4bea8469da80168c894820,3,,,2018-08-15 00:00:00,2018-08-16 06:47:39
03fa382fe4b4408393e440af6a96ebd4,613d338b0c2fb3b1dd0a73d6f3bfbdcc,5,,,2018-01-19 00:00:00,2018-01-20 03:03:27
ccfa28e52e266b1315d39f6d5a7458ed,27be2d9a863635e6a3c6b616cd179798,5,,Exelente produto e a entrega mais rápido que o esperado...,2018-08-01 00:00:00,2018-08-04 00:24:55
f036604ea781f8d231facd99584692ec,66c0ba5488a397208076ece07748d0fa,5,,Ótimo,2017-09-14 00:00:00,2017-09-15 02:16:28
c30268d806697e2222e99691a0687d2b,8cbb6ada60ae90f4d6f76d2a7bb5e085,5,,chegou correto e rapido,2018-02-16 00:00:00,2018-02-22 23:19:59
739bea45a94886c72597461e66ece910,d8a72b506828f3aed76e36c3f4fd47bc,4,,,2017-10-18 00:00:00,2017-10-19 11:11:48
1543b554cf4e7fbdb0d55dc119adf3bb,55f4f83d7685e3e84fe9ee9fdc7c953c,4,,,2018-08-18 00:00:00,2018-08-19 21:01:24
831727d2f7296efc560689a49f30043c,07fc346abda30b632be799f5b4be2bd8,5,,Cadeira confortável com ótimo custo benefício.,2017-07-28 00:00:00,2017-08-01 15:15:49
69f66c86b1efeda67996434fd6fb97be,0987ca7d6618e8d1a3bcc49207d6f713,3,,,2018-01-07 00:00:00,2018-01-08 14:33:54
66e9755f09f14d6cc9907b12664a971f,43c0147ac5c2cd461632f6b12eddf8f6,5,,Material de boa aparência.,2017-10-11 00:00:00,2017-10-13 12:34:38
71b700d07ce366e34a309b42a4fde475,c6af04c6a72b5d587a620ad29c41dcad,5,,Tudo conforme o esperado,2017-11-17 00:00:00,2017-11-20 11:20:59
87499a0a88ed30198a2f7bf6313f8414,5ba242824fe39eba234565e3f8c174be,5,Entrega SUPER rápida.,Amei !,2018-06-26 00:00:00,2018-07-02 18:41:58
42bb1087f685e5e44b2a7a7ecd1f19f7,7ae184e266d3d177c278f71f228b5ec6,3,,,2018-03-23 00:00:00,2018-03-25 15:19:32
c189449ea1f4f229861f542c3fa38714,b4ef4b05fef13db5a94b0ccd497c521c,1,Péssimo ,"Revoltada 
Falta de compromisso, comprei dia 12/07 e só hoje fui avisada que não tem o produto. Mais o cartão vou ter que pagar pra depois esperar o reembolso ",2018-08-03 00:00:00,2018-08-06 17:41:41
18b12d8b70030d68f881bf7aff7d2a27,b62fb8675350e9d26562d21d74f310bc,5,Otima ,Muito boa essa loja recomendo para os meus amigos entrega rápida e eficiente muito Boa mesmo,2018-05-09 00:00:00,2018-05-10 01:05:05
972af321805debb981796f0c49c707c0,77e9941864fc840be8e4b1ba5347c0f7,5,,,2018-08-17 00:00:00,2018-08-20 11:43:17
1d17142c9cfb062884bc2b9e57b81692,a0147b55f1d225bb21f981e58f735589,5,,,2017-08-29 00:00:00,2017-08-31 22:10:00
8bce7bce595e8cec46cb9ec17b918708,6371383f8c6f8a72ff10050cf92adab6,4,,A entrega foi dentro do previsto estou satisfeito.,2018-04-04 00:00:00,2018-04-05 08:23:32
c4981a26586b187e812a73fd6ca6cfd5,e38fb0d87dea5ab1a9c8e257fa716b80,5,,,2017-09-23 00:00:00,2017-09-26 01:28:28
89e36888c39685c524a74270824e9fdb,65fc7195f2f70e60bd81a12c69d7389d,1,,Mandei diversas reclamações e somente um foi respondida porém não atendida.,2017-08-11 00:00:00,2017-08-11 12:03:41
ff08e2f4f27860a725f9cc8146a98a4c,ff29c7cdeea12d00d7b40d4879cce688,4,Recomendo,"Para quem não é extremamente exigente, recomendo. O produto veio com pequenos arranhões mas nenhuma avaria. Tudo ok.",2018-05-09 00:00:00,2018-05-12 03:50:50
56c2db16bd9cb0ea2e5551c7341f093f,7511a8e7c7e991e0e129c3fa111404c4,5,,Produto feio e não recomendado. Loja ok,2017-08-26 00:00:00,2017-08-27 10:49:46
aa8aed9f910f304824acc78854ca2c9b,ab463224aae0075d819f1a6a7d99e9ab,5,Super satisfeita ,"Adorei, era do tamanho que precisava.",2018-07-31 00:00:00,2018-08-01 01:01:07
f926b37d0ddfd922f65f26221ccb309e,518556dca9ef8c42a63ae02ced2a479b,4,,,2017-08-04 00:00:00,2017-08-07 13:15:49
a9781c35b6cf3aa30a6567de97731c45,28a58d10c5ce66e99e4edf25548e1a0f,5,,,2017-05-22 00:00:00,2017-05-22 21:27:48
b69483f8c2b7e9e8c747c5f054dd684c,ccab2293e0214590eace61fec5947f04,1,,"Comprei 4 luminárias e até o momento, recebi 3.
Já liguei para a empresa responsávelpela entrega e fui informada que devo receber logo a luminária que falta",2017-10-25 00:00:00,2017-10-25 23:09:31
46f9879699b4e03b66bca19214c5eadf,1aee3456393950993d316010ffc4088b,4,,,2018-02-04 00:00:00,2018-02-07 00:02:59
7f6fa9d9dbd9d037c2c31af32792f622,eee612addb28b4837f3a8d9ce54e31f8,1,Não recomendo,"Empresa targaryen, vende o produto e não entende nada sobre ele.Manda procurar uma fonoaudióloga.",2018-04-26 00:00:00,2018-05-06 16:12:29
34376260df767df1257625edb3fb23e9,469872bf23abc5c0ce6db24fd6fec382,5,,,2018-05-15 00:00:00,2018-05-22 14:40:54
970d116dff1c32cf15efb6cc4b92dcc7,d67fdefdd78c824692a1f0cab56e71c5,3,Lindo porém frágil.,"O pendente é lindo, vermelho super brilhante igual na foto mesmo, porém o alumínio é muito fino e frágil, se tivesse visto o material antes provavelmente não teria optado por ele",2018-05-01 00:00:00,2018-05-03 00:09:35
d1c00b8ef47b374d4c36284ba8775931,f2a150c813c1eb96fd1883c1ed8fd9e5,5,,,2018-06-28 00:00:00,2018-06-30 21:49:05
8721f0629397766c7fce4393e4613bcf,514290e30cb76393d6623ca6d7d79ee0,5,,,2017-03-22 00:00:00,2017-03-23 01:02:29
d9ce59ae9751ae74716d1ce88c26973e,e22988df4a8a5e701f32adc32b5d5fb4,5,,Entrega adiantada ! Ótimo ,2017-12-20 00:00:00,2017-12-23 11:46:17
05ab7dd98f93298862a3c941f6174437,44c4f29a13457f2c0e36f5520a215609,5,,,2017-12-28 00:00:00,2017-12-29 21:04:50
16c23d8429f1e5a394285a632c7ae10b,289d1ce30c672184ba3722d783df7628,5,,,2018-03-08 00:00:00,2018-03-08 09:45:49
7db58df8342aec923cc6cee62f554785,7d51d88244e80164e317acbec4b7c643,5,Bos,,2018-06-17 00:00:00,2018-06-17 15:45:11
ee74d5eb0c18f99ae93fe7e749fc9e94,ddfbaf4d75ab8f1a0db775cb0dad0e6e,5,,,2017-04-12 00:00:00,2017-04-13 02:47:45
988c5a2741ed260884808e4747467572,7a92d4bffc8f086e16f610875cee431b,5,Recomendo!,Recebido antes do prazo previsto.,2018-08-28 00:00:00,2018-08-28 19:16:29
a50cfbc9683cb01373b6ab41c81584e7,0877034e4780ed6345f93f2c0e0d48ec,4,Bom,"Produto recebido conforme o combinado, tudo certo!",2018-05-23 00:00:00,2018-05-24 12:34:28
16d5716c759b29e253ae4232252d171a,d9d133e8194b34d22ce9157f4f2ab959,5,,,2017-07-23 00:00:00,2017-07-25 19:31:45
7986db5f35510952830d540c51fb143a,4af8a8384c4092c4cf301aaecfdb5007,5,,Satisfeita com produto e entrega no prazo,2017-06-17 00:00:00,2017-06-18 06:48:30
8499338ed52250cc8ba92dd6c0bfcadb,2204bbb697844bd29a5e76a067ca97bc,5,,,2018-02-04 00:00:00,2018-02-05 17:39:39
0a212cb80dba41f2a7ce7f965f7d98ac,6255b494d1f33dd8dc68c7e80c4a7119,5,,A mercadoria chegou antes da data prevista.,2017-12-21 00:00:00,2017-12-25 14:33:25
baa83e72b031d0c801e5f8d429fffb1c,c0585e6e7446a97905280a732d27ac4a,4,,,2017-11-10 00:00:00,2017-11-13 12:39:44
46667e6f5c3949f1854dc00d1edbc969,8c695ffcf56400764176fd1789ec7fa2,1,,GOSTARIA DE SABER O QUE HOUVE. COMPRO HA ANOS NA lannister E É A 1ª VEZ QUE ISSO OCORRE. ESTOU NO AGUARDO.,2017-09-13 00:00:00,2017-09-13 09:52:40
0e0a69b3130ca45352929c564f5ab35e,0199edc5b01351df8e73a674aa473ee7,5,,,2018-04-04 00:00:00,2018-04-04 23:03:57
b5d6d1223b1ca636b5c7fc17fcf1ab79,6368f15cde8b7283ce52067367693a98,4,,,2017-12-28 00:00:00,2017-12-29 12:00:46
246aade87d29678c2cc759400d0dce74,43e16679b4c9df0ae3d5fefa59a34ff4,5,,"negociação rápida e honesta, recomendo a todos",2018-01-05 00:00:00,2018-01-09 08:25:20
4f6aab75c86c5a8bb060e49bb563389d,67c8cb7add4e205c9021501079bc5f66,3,,,2018-08-28 00:00:00,2018-08-29 02:42:39
d7138d969166e211f6028746a408eb6d,f34349c1787f5a47ace7555af961a47b,5,,,2018-01-25 00:00:00,2018-01-29 20:24:31
e235acfe78c14cdd3e0569b0251ad8d0,d243808e23f60f3895c6a696df710642,5,,,2018-07-31 00:00:00,2018-07-31 21:07:43
4b286e0db2db074238b066a91fe443e0,af19069eeb42e10ffc3f2eadee886c49,5,,"Super rápido, excelente e frete justo",2017-12-05 00:00:00,2017-12-06 22:19:21
55d1417f24d758162e2ed575aefb22e2,dcb29bfbbef4b1df25a15c4e182e8dd4,5,,,2018-07-27 00:00:00,2018-07-28 12:37:55
866b71725cc8f2b54830ea14fe6c92b7,2f1d5b7529ef8603fe34724e65a9f03e,4,,entrega no prazo,2018-03-29 00:00:00,2018-04-02 13:44:33
7233e6b3074a0eef6447fba0a6a1003b,c8fb73e3313c12aa7978cd59adbd0a6a,5,,,2018-07-07 00:00:00,2018-07-12 18:27:45
f5a553f2fef08603b401a73b4d20492d,6b5c69624b2e0a58948ec5cca5449ca0,5,,recomendo,2017-05-24 00:00:00,2017-05-25 12:48:36
7c93bc469d3617c77df6aed62ee09477,bdfe267d7e21481ae5368d063e313f6a,2,,,2018-04-07 00:00:00,2018-04-09 10:27:53
ad7a06efdb1a500e955f00ee1910d062,c9802358e22624de37bfa2d8cee30297,4,,,2018-06-27 00:00:00,2018-07-02 13:10:14
af31ad4377a795684bcfdfae071bfaf8,29e51ca4b5b37a60b607bde44f24d37e,5,,,2018-07-04 00:00:00,2018-07-05 01:58:06
e2e98b4c1eaab3c0cfd39f0585a4f1c5,14b1311682489866d9a6b5c6dbc0372f,5,,,2018-08-04 00:00:00,2018-08-05 12:06:20
dbd03241d302b1b69f346cdf9d1215e5,d77c90347fa4a918af7227743da9ecff,4,,,2017-09-21 00:00:00,2017-10-02 00:41:32
9f41cd8e57e4232dbccd330989c14f79,fccbac503695b663355702609c925bdc,4,,,2018-07-05 00:00:00,2018-07-10 14:02:22
a9fe1a6d29073c52bef137c4b1c6b79b,f38176af08190044aef2fe48eb38365b,5,,"Produtos muito bom e bonito, recomendo!!! ",2017-03-17 00:00:00,2017-03-17 20:47:37
204906556257e740047b3dbf72f612c2,b9942ad6dac0292bceb320c89a3c9736,5,,,2017-08-24 00:00:00,2017-08-25 03:32:55
afd6985760850305a93cb8e333170f26,491f5fabbd1c4d86ab4ae7a2024d7368,5,,,2018-01-31 00:00:00,2018-02-01 09:46:33
2172867fd5b1a55f98fe4608e1547b4b,ac6e61336e852cdc45fe59ada3763a66,5,,Entrega no prazo e produto de qualidade!,2018-02-15 00:00:00,2018-02-26 15:53:18
eb17f1f97de10b2ddb30f09dbb319e4a,b323a1bf3949211f3d9fbc43772534e6,4,,,2018-06-01 00:00:00,2018-06-04 18:34:00
